0	1	2	3	4
151	1606111678073	8.880365371704102	-5.147690773010254	0.8116591572761536
152	1606111678093	9.16288948059082	-5.032765865325928	0.67518550157547
153	1606111678114	9.792584419250488	-5.248250484466553	0.2609759569168091
154	1606111678132	11.02084732055664	-6.397502422332764	0.20351335406303409
155	1606111678152	12.0455961227417	-7.87237548828125	0.4094209969043732
156	1606111678174	12.368824005126953	-8.159688949584961	1.075029373168945
157	1606111678193	12.325726509094238	-6.972128391265869	1.671203851699829
158	1606111678214	11.83489990234375	-4.599401950836182	2.0375277996063232
159	1606111678233	10.843670845031738	-2.449343204498291	1.769369125366211
160	1606111678253	10.048770904541016	-1.659232497215271	1.2881197929382324
161	1606111678272	8.664880752563478	-2.669616460800171	1.4581133127212524
162	1606111678293	8.296162605285645	-4.599401950836182	1.3527653217315674
163	1606111678314	8.945011138916016	-6.656084060668945	1.5562785863876345
164	1606111678334	10.12299346923828	-8.430241584777832	1.7717633247375488
165	1606111678353	11.071126937866213	-9.258660316467283	2.377514839172364
166	1606111678372	10.771842002868652	-8.868393898010254	3.1125571727752686
167	1606111678394	10.45340347290039	-8.715160369873049	3.4286015033721924
168	1606111678415	10.618608474731444	-8.810931205749512	3.885908126831055
169	1606111678434	10.455798149108887	-8.456578254699707	3.962524890899658
170	1606111678454	10.00327968597412	-8.186025619506836	3.5171897411346436
171	1606111678473	9.241900444030762	-8.068706512451174	2.607365369796753
172	1606111678492	8.449396133422853	-8.18363094329834	1.877111434936524
173	1606111678512	7.743084907531737	-8.296162605285645	1.5179702043533323
174	1606111678534	6.76143217086792	-8.071100234985353	1.4245935678482056
175	1606111678553	6.268211364746094	-8.334470748901367	1.412622094154358
176	1606111678573	5.794145107269287	-8.059128761291504	2.0279507637023926
177	1606111678593	5.2841644287109375	-7.656890869140625	2.2745611667633057
178	1606111678613	4.865166187286377	-7.458166122436522	2.267378330230713
179	1606111678633	4.537150859832764	-7.223526954650879	1.97048819065094
180	1606111678653	4.1684322357177725	-6.859597206115723	1.4724789857864382
181	1606111678673	4.1971635818481445	-6.5914387702941895	0.8667274713516235
182	1606111678694	4.429408550262451	-6.555524349212647	0.4285751879215241
183	1606111678714	3.7925312519073486	-7.285778045654298	0.15083931386470795
184	1606111678737	3.3687446117401123	-7.592245578765869	-0.5243461728096008
185	1606111678752	2.9665064811706543	-7.127756118774414	-0.67518550157547
186	1606111678773	3.5770466327667236	-7.43182897567749	-0.3615354895591736
187	1606111678793	5.154873847961426	-8.363202095031737	-0.26815879344940186
188	1606111678813	6.038361072540282	-8.755863189697267	-0.20590762794017792
189	1606111678834	7.103813171386719	-9.744698524475098	0.16759923100471494
190	1606111678853	6.979310989379883	-9.778218269348145	0.2466102987527848
191	1606111678873	7.2091612815856925	-8.945011138916016	0.3687183260917664
192	1606111678895	7.879558563232423	-8.008849143981934	0.3232271075248718
193	1606111678913	8.842057228088379	-7.357606410980225	0.10774236917495728
194	1606111678933	10.079896926879883	-7.103813171386719	-0.13407939672470093
195	1606111678955	11.300976753234865	-6.598621368408202	0.0766167938709259
196	1606111678974	12.289813041687012	-5.456552505493164	0.4189980924129486
197	1606111678992	12.775850296020508	-4.465322494506836	0.7925049662590027
198	1606111679013	12.73275375366211	-3.3878989219665527	1.0798178911209106
199	1606111679032	12.249110221862793	-2.9928436279296875	1.333611011505127
200	1606111679054	11.59307861328125	-3.5411324501037598	1.4030450582504272
201	1606111679074	10.216370582580566	-4.78136682510376	1.1827718019485474
202	1606111679092	9.095849990844727	-5.703162670135497	0.8356019258499146
203	1606111679113	8.597841262817383	-6.428627967834473	0.8715160489082336
204	1606111679132	8.279402732849121	-6.873962879180907	1.1779831647872925
205	1606111679152	7.63294792175293	-6.799740314483643	1.4676904678344729
206	1606111679173	6.814105987548827	-6.383136749267577	1.5778270959854126
207	1606111679194	6.01202392578125	-6.047938346862793	1.4485362768173218
208	1606111679213	5.727105140686035	-5.492466449737549	1.41022789478302
209	1606111679234	5.777385234832764	-5.310501575469972	1.2474172115325928
210	1606111679255	6.280182838439941	-5.078257083892822	1.0295381546020508
211	1606111679272	6.943397045135497	-4.843617916107178	0.924190104007721
212	1606111679294	7.295355319976807	-4.4485626220703125	0.6488484740257263
213	1606111679316	7.944203853607178	-4.268991947174071	0.4094209969043732
214	1606111679333	8.557138442993164	-4.637710094451903	0.28731298446655273
215	1606111679354	8.99050235748291	-4.946571826934815	0.4525179266929626
216	1606111679372	10.218765258789062	-5.1285367012023935	0.7182824611663818
217	1606111679393	11.95461368560791	-6.170046329498291	0.6943396925926208
218	1606111679413	13.436670303344727	-7.637736797332764	0.936161458492279
219	1606111679433	14.578739166259766	-8.197997093200684	1.4437477588653564
220	1606111679453	14.93309211730957	-7.058321952819824	2.1141445636749268
221	1606111679473	14.272272109985352	-4.6951727867126465	2.3751206398010254
222	1606111679493	12.52445125579834	-2.638490915298462	2.051893472671509
223	1606111679513	10.261861801147461	-1.702329397201538	1.8579572439193728
224	1606111679532	9.088666915893556	-2.3128695487976074	1.6568381786346436
225	1606111679554	8.059128761291504	-3.8595709800720215	1.5059988498687744
226	1606111679573	8.305739402770996	-5.8731560707092285	1.2258687019348145
227	1606111679592	8.530800819396973	-7.937020778656006	1.13009774684906
228	1606111679613	8.976136207580566	-9.000079154968262	1.7669748067855835
229	1606111679632	8.842057228088379	-8.480521202087402	2.339206457138061
230	1606111679652	8.808537483215332	-8.724737167358397	2.736656188964844
231	1606111679674	8.518829345703125	-8.066311836242676	2.9569294452667236
232	1606111679692	8.164477348327638	-7.599428176879883	2.918621063232422
233	1606111679712	8.068706512451174	-7.13254451751709	2.4110348224639893
234	1606111679733	8.020820617675781	-6.763826370239258	1.865140080451965
235	1606111679753	7.8891353607177725	-6.756643295288086	1.3527653217315674
236	1606111679773	7.793364524841309	-6.665660858154298	1.0367209911346436
237	1606111679793	7.6113996505737305	-6.481301784515381	0.8044763207435608
238	1606111679812	7.489291667938232	-6.366376876831055	1.01996111869812
239	1606111679833	7.223526954650879	-6.122160911560059	1.3671308755874634
240	1606111679854	6.933819770812987	-5.863578796386719	1.812466025352478
241	1606111679872	6.754249095916747	-5.803721904754639	1.987248063087464
242	1606111679892	6.644112586975098	-5.889915943145753	1.7861289978027344
243	1606111679914	6.407079219818115	-6.0934295654296875	1.3910737037658691
244	1606111679932	6.220325946807861	-6.335251331329348	0.9050358533859252
245	1606111679954	6.0934295654296875	-6.833260536193848	0.3687183260917664
246	1606111679974	6.038361072540282	-7.314509391784668	-0.004788549616932869
247	1606111679993	5.779779434204103	-7.716747760772705	-0.2011190801858902
248	1606111680014	5.547534942626953	-7.841249942779541	-0.2968900799751282
249	1606111680033	5.63133430480957	-8.954587936401367	-0.5578660368919373
250	1606111680052	6.114977836608888	-9.170072555541992	-0.03351984918117523
251	1606111680071	6.742278099060059	-9.292180061340332	0.8595446348190308
252	1606111680092	6.787769317626952	-8.439818382263184	1.4221992492675781
253	1606111680112	6.409473896026611	-7.213950157165527	1.532335877418518
254	1606111680133	5.63133430480957	-5.976109981536865	1.1157320737838743
255	1606111680153	5.435003757476807	-5.435003757476807	0.5339232683181763
256	1606111680173	5.329655647277832	-6.0862464904785165	0.2466102987527848
257	1606111680192	5.502043724060059	-7.046350955963135	-0.05746259540319443
258	1606111680214	7.146910190582275	-7.695199012756348	0.483643501996994
259	1606111680233	9.387951850891113	-7.57309103012085	1.0846065282821655
260	1606111680254	10.917893409729004	-7.077476501464844	1.0271438360214231
261	1606111680273	11.391959190368652	-6.337645530700684	0.4620950520038605
262	1606111680292	10.996904373168944	-5.727105140686035	-0.15562786161899567
263	1606111680312	10.386363983154297	-5.1285367012023935	-0.1484450399875641
264	1606111680332	10.62339687347412	-4.8795318603515625	0.3112557232379913
265	1606111680353	11.35365104675293	-4.345608711242677	0.9816526770591736
266	1606111680373	11.468576431274414	-3.964919090270996	1.1755889654159546
267	1606111680394	10.939441680908203	-3.7063374519348153	1.2593885660171509
268	1606111680412	9.988914489746094	-3.8883023262023926	1.2378400564193726
269	1606111680433	9.050358772277832	-4.297723293304443	1.1684061288833618
270	1606111680453	8.770228385925293	-4.544333457946777	1.0678465366363523
271	1606111680474	8.966559410095215	-4.738269805908203	1.01996111869812
272	1606111680492	8.894730567932129	-4.8867149353027335	0.7278595566749573
273	1606111680512	8.54277229309082	-4.946571826934815	0.4189980924129486
274	1606111680532	8.284191131591799	-4.843617916107178	0.26815879344940186
275	1606111680554	8.178842544555664	-4.6329216957092285	0.2178790122270584
276	1606111680573	8.396721839904785	-4.647287368774414	0.28731298446655273
277	1606111680592	8.810931205749512	-4.585036277770996	0.337592750787735
278	1606111680611	9.241900444030762	-4.5706706047058105	0.2322446554899216
279	1606111680633	9.941028594970703	-4.618556022644043	0.23942747712135315
280	1606111680651	10.549175262451172	-4.8843207359313965	0.1364736706018448
281	1606111680673	11.12140655517578	-6.239480018615723	0.4381522834300995
282	1606111680693	11.308159828186035	-6.984099388122559	1.4006507396697998
283	1606111680711	11.145349502563477	-7.122967720031737	2.0902018547058105
284	1606111680733	10.546780586242676	-6.737489223480225	2.616942405700684
285	1606111680753	9.988914489746094	-5.367964267730713	3.007209062576294
286	1606111680772	9.768641471862793	-3.644086360931397	3.0503060817718506
287	1606111680794	9.99370288848877	-3.308887720108032	2.631308078765869
288	1606111680813	10.561145782470703	-4.218712329864502	2.135693073272705
289	1606111680832	10.913105010986328	-5.542746067047119	1.6975408792495728
290	1606111680853	11.209994316101074	-6.826077461242676	1.5921927690505981
291	1606111680873	11.442239761352539	-7.357606410980225	1.8052831888198853
292	1606111680892	11.48294162750244	-8.095043182373049	2.3679378032684326
293	1606111680914	11.253091812133787	-8.439818382263184	2.7629930973052983
294	1606111680933	10.7622652053833	-8.51164722442627	2.9281980991363525
295	1606111680953	9.96257781982422	-8.257853507995605	2.9114382266998287
296	1606111680973	9.265843391418457	-7.968146324157715	2.638490915298462
297	1606111680994	8.949799537658691	-7.781393051147461	2.094990491867065
298	1606111681013	8.590658187866211	-7.541965484619141	1.4245935678482056
299	1606111681034	8.095043182373049	-7.417463302612305	0.766167938709259
300	1606111681054	7.254652500152588	-7.474925994873048	0.24182175099849695
