0	1	2	3	4
151	1607094821334	-2.030282974243164	-8.983044624328613	0.4596867263317108
152	1607094821354	-2.604891538619995	-9.519346237182617	0.6129156351089478
153	1607094821374	-2.145204782485962	-8.71489429473877	0.8810662031173706
154	1607094821394	-1.7621324062347412	-7.795520782470702	0.5363011956214905
155	1607094821415	-1.7621324062347412	-7.489062786102295	0.4596867263317108
156	1607094821434	-1.6089035272598269	-7.450755596160889	0.689530074596405
157	1607094821454	-1.8004397153854368	-7.757213592529298	0.7661445140838623
158	1607094821474	-1.4939818382263184	-8.255207061767576	0.6512228846549988
159	1607094821495	-1.4173674583435059	-8.561665534973145	0.8044517636299133
160	1607094821514	-1.4939818382263184	-8.638279914855957	1.072602391242981
161	1607094821534	-1.2641384601593018	-8.753201484680176	1.4173674583435059
162	1607094821554	-1.1109095811843872	-8.485051155090332	1.4939818382263184
163	1607094821574	-1.6855180263519287	-7.450755596160889	0.8044517636299133
164	1607094821594	-3.1028854846954346	-7.603984832763673	0.1915361285209656
165	1607094821614	-3.792415380477905	-7.987056732177733	-0.3830722570419312
166	1607094821634	-3.25611424446106	-7.910442352294923	-0.038307227194309235
167	1607094821654	-1.37906014919281	-8.40843677520752	0.4979939460754394
168	1607094821674	-0.4596867263317108	-9.136273384094238	0.8044517636299133
169	1607094821694	-0.8044517636299133	-8.983044624328613	2.0685901641845703
170	1607094821714	-1.4939818382263184	-7.795520782470702	3.7158010005950928
171	1607094821734	-2.4899697303771973	-8.829815864562988	4.367023944854736
172	1607094821754	-3.0645780563354488	-14.61420726776123	4.0988731384277335
173	1607094821774	-0.6512228846549988	-16.491260528564453	1.4173674583435059
174	1607094821794	4.213795185089111	-15.418659210205078	-2.6431987285614014
175	1607094821814	3.945644378662109	-19.93891143798828	2.145204782485962
176	1607094821835	-1.7621324062347412	-18.904617309570312	6.742072105407715
177	1607094821854	-3.7541081905364986	-12.775460243225098	-1.5322890281677246
178	1607094821874	-3.63918662071228	-10.706870079040527	2.75812029838562
179	1607094821895	-1.3024457693099976	-9.825803756713867	2.106897592544556
180	1607094821914	0.689530074596405	-8.293514251708983	1.2641384601593018
181	1607094821935	1.5322890281677246	-6.224924564361572	0.9576807022094728
182	1607094821954	1.8770540952682493	-5.497087001800537	0.9959878921508788
183	1607094821974	1.8770540952682493	-3.734954595565796	0.3447650372982025
184	1607094821994	1.723825216293335	-2.164358377456665	-0.5746083855628967
185	1607094822014	1.455674648284912	-1.015141487121582	-1.915361404418945
186	1607094822034	1.3024457693099976	-2.3558945655822754	-2.145204782485962
187	1607094822054	1.1109095811843872	-4.194641590118408	-1.6089035272598269
188	1607094822074	-0.3064578175544739	-4.76924991607666	-0.6129156351089478
189	1607094822094	-1.5705963373184204	-4.999093055725098	1.3024457693099976
190	1607094822115	-1.8770540952682493	-6.45476770401001	4.213795185089111
191	1607094822134	-2.5282769203186035	-9.634267807006836	9.078812599182127
192	1607094822154	-4.32871675491333	-12.469002723693848	13.445837020874025
193	1607094822175	-4.367023944854736	-10.860098838806152	11.1474027633667
194	1607094822194	-2.604891538619995	-7.8338279724121085	4.596867084503174
195	1607094822214	-2.030282974243164	-8.485051155090332	3.332728862762451
196	1607094822234	-1.6472107172012331	-12.047622680664062	3.677493810653688
197	1607094822254	-3.4093432426452637	-20.24536895751953	0.8810662031173706
198	1607094822274	-8.887276649475098	-22.352266311645508	-3.179499864578247
199	1607094822294	-4.596867084503174	-18.59815788269043	-1.37906014919281
200	1607094822314	6.627150535583496	-11.281478881835938	4.443638324737549
201	1607094822334	1.8004397153854368	-6.646304130554199	-6.818686485290527
202	1607094822354	0.3447650372982025	-6.110002517700195	-8.08282470703125
203	1607094822374	-3.44765043258667	-11.08994197845459	-2.451662540435791
204	1607094822394	-4.443638324737549	-15.878345489501953	-0.2298433631658554
205	1607094822414	-4.32871675491333	-13.656526565551758	2.0685901641845703
206	1607094822434	-5.631162166595459	-10.975020408630373	1.5322890281677246
207	1607094822454	-4.213795185089111	-9.02135181427002	-0.1915361285209656
208	1607094822474	-1.915361404418945	-7.489062786102295	0.1149216815829277
209	1607094822494	-1.2258312702178955	-6.531382083892822	0.6512228846549988
210	1607094822515	-2.75812029838562	-6.033388137817383	0.4213795065879822
211	1607094822534	-4.1371803283691415	-6.646304130554199	0.6512228846549988
212	1607094822554	-4.5585598945617685	-7.105990409851074	1.1492167711257937
213	1607094822574	-4.711789131164551	-7.412448406219482	0.8810662031173706
214	1607094822594	-4.9799394607543945	-7.603984832763673	0.8810662031173706
215	1607094822614	-4.711789131164551	-7.6805992126464835	2.030282974243164
216	1607094822635	-4.481945514678955	-7.910442352294923	3.485957622528076
217	1607094822654	-4.520252704620361	-8.140285491943361	2.3750481605529785
218	1607094822674	-4.213795185089111	-8.829815864562988	1.37906014919281
219	1607094822694	-2.873042106628418	-9.787496566772461	0.9193734526634216
220	1607094822714	-3.983951568603516	-10.247182846069336	2.298433542251587
