0	1	2	3	4
151	1606111477640	0.6729957461357117	-0.1931256502866745	-0.4666711091995239
152	1606111477659	0.6155744194984436	-0.16013893485069275	-0.3609914183616638
153	1606111477680	0.28082025051116943	-0.05507011339068413	-0.3023483455181122
154	1606111477700	0.00959608145058155	-0.0465179979801178	-0.2247684746980667
155	1606111477720	-0.19382205605506891	-0.07767212390899657	-0.1038171648979187
156	1606111477740	-0.2860626876354217	-0.0819481834769249	0.016523294150829315
157	1606111477760	-0.31171903014183044	-0.0917220339179039	0.0879945307970047
158	1606111477781	-0.3532578647136688	-0.09050029516220093	0.11120740324258804
159	1606111477800	-0.4375572800636292	0.07626591622829437	0.1900090128183365
160	1606111477820	-0.5640063881874084	0.3945266902446747	0.3195124566555023
161	1606111477839	-0.7069488763809204	0.5484647154808044	0.3738794624805449
162	1606111477860	-0.7851395606994629	0.2631906867027283	0.2590368092060089
163	1606111477881	-0.8126285672187805	-0.2792576551437378	0.05867299810051917
164	1606111477900	-0.7955242991447449	-0.7184697985649109	0.024464542046189308
165	1606111477920	-0.9231951236724854	-0.8779056072235107	0.21077844500541687
166	1606111477941	-1.3996700048446655	-0.37272003293037415	0.5070480704307556
167	1606111477962	-1.636685848236084	0.4104092121124268	0.7532268166542053
168	1606111477980	-1.2011387348175049	0.7146201133728027	0.7727744579315186
169	1606111478001	-0.41251179575920105	0.4403416216373444	0.578519344329834
170	1606111478019	0.28082025051116943	-0.0214725248515606	0.4025901257991791
171	1606111478041	0.4891253113746643	-0.19068218767642967	0.3836533129215241
172	1606111478060	0.28082025051116943	-0.03552242740988732	0.4184726178646088
173	1606111478079	-0.06309688091278076	0.25952547788619995	0.4642875194549561
174	1606111478099	-0.2298630923032761	0.4134635329246521	0.5131567120552063
175	1606111478120	-0.09486187994480133	0.3334401845932007	0.5650802850723267
176	1606111478141	0.15498201549053192	0.09337013959884644	0.6035647988319397
177	1606111478160	0.2728790044784546	-0.1375369280576706	0.6249450445175171
178	1606111478179	0.21851199865341187	-0.17907576262950894	0.6261668205261229
179	1606111478200	0.07434780150651933	-0.04407453909516335	0.5754649639129639
180	1606111478220	-0.03988400101661682	0.15201319754123688	0.4691744446754456
181	1606111478240	-0.011784201487898828	0.2870144248008728	0.34455791115760803
182	1606111478262	0.06579568237066269	0.3248880505561829	0.2694215178489685
183	1606111478280	0.06151962652802467	0.3493227064609528	0.2248283326625824
184	1606111478299	-0.03866227343678474	0.40613314509391785	0.19061988592147827
185	1606111478320	-0.14983975887298584	0.417128711938858	0.1686287373304367
186	1606111478340	-0.2176457792520523	0.32977500557899475	0.17229393124580386
187	1606111478359	-0.20115241408348086	0.10192225873470306	0.19795027375221247
188	1606111478380	-0.14983975887298584	-0.17602144181728366	0.1991719901561737
189	1606111478400	-0.1315137892961502	-0.3256834149360657	0.15213537216186526
190	1606111478420	-0.10891177505254744	-0.24566006660461426	0.0782206803560257
191	1606111478443	-0.06492947787046432	-0.04835059493780136	0.015301562845706941
192	1606111478464	-0.04354919493198395	0.07137899100780487	-0.06777610629796982
193	1606111478480	-0.08020111173391342	0.07015726715326309	-0.16795800626277926
194	1606111478500	-0.08325543254613876	-0.07339607179164886	-0.2773028910160065
195	1606111478520	0.023035118356347084	-0.32079651951789856	-0.3744304478168488
