0	1	2	3
1607706173047	-0.15322890877723694	-6.5696892738342285	4.520252704620361
1607706173067	0.15322890877723694	-5.305551052093506	4.213795185089111
1607706173087	-0.5746083855628967	-3.658340215682984	4.1371803283691415
1607706173107	-1.8387469053268437	-2.930502891540528	4.290409564971924
1607706173127	-1.9919757843017576	-3.00711727142334	5.51624059677124
1607706173147	-2.5665841102600098	-3.160346269607544	6.89530086517334
1607706173167	-3.44765043258667	-2.6623523235321045	6.4356141090393075
1607706173187	-3.5242648124694824	-2.2792799472808842	5.13316822052002
1607706173207	-2.4133553504943848	-1.972822189331055	3.792415380477905
1607706173227	0.9576807022094728	-3.466804027557373	6.167463779449463
1607706173247	3.63918662071228	-6.5696892738342285	10.266336441040039
1607706173267	2.719813108444214	-14.499285697937012	8.619126319885254
1607706173287	0.5746083855628967	-16.989255905151367	5.937620162963867
1607706173307	0.15322890877723694	-10.78348445892334	2.9113492965698238
1607706173327	0.15322890877723694	-7.7189064025878915	2.3367409706115723
1607706173347	1.2641384601593018	-7.757213592529298	2.3367409706115723
1607706173367	0.8044517636299133	-8.599972724914549	1.7621324062347412
1607706173387	-0.3830722570419312	-10.20887565612793	2.451662540435791
1607706173407	-1.915361404418945	-11.741165161132812	2.5282769203186035
1607706173427	-2.5282769203186035	-11.166556358337402	3.1411926746368413
1607706173447	-2.030282974243164	-9.481039047241213	3.1411926746368413
1607706173467	-1.417367458343506	-7.948749542236327	2.834734916687012
1607706173487	-1.723825216293335	-7.33583402633667	2.5665841102600098
1607706173506	-2.145204782485962	-7.910442352294923	2.4133553504943848
1607706173527	-2.4133553504943848	-9.02135181427002	2.451662540435791
1607706173546	-2.4899697303771973	-9.557653427124023	2.3750481605529785
1607706173567	-2.451662540435791	-9.557653427124023	2.106897592544556
1607706173586	-1.8387469053268437	-9.02135181427002	1.8770540952682493
1607706173606	-1.0342950820922852	-8.638279914855957	2.298433542251587
1607706173627	-0.6512228846549988	-8.9064302444458	2.298433542251587
1607706173647	-0.6129156351089478	-8.599972724914549	1.6089035272598269
1607706173667	-0.4979939460754394	-8.561665534973145	1.417367458343506
1607706173687	-0.6129156351089478	-8.523358345031737	0.7661445140838623
1607706173706	-0.9576807022094728	-8.868123054504395	0.3447650372982025
1607706173726	-1.1492167711257937	-9.442731857299805	0.2298433631658554
1607706173746	-1.1492167711257937	-9.634267807006836	0.2298433631658554
1607706173766	-1.417367458343506	-9.634267807006836	0.3064578175544739
1607706173787	-1.6472107172012331	-9.634267807006836	-0.1915361285209656
1607706173807	-1.3024457693099976	-9.634267807006836	0.3064578175544739
1607706173827	-0.8810662031173706	-9.634267807006836	0.4213795065879822
1607706173847	-0.7661445140838623	-9.289502143859863	-0.1149216815829277
1607706173867	-0.7661445140838623	-9.404424667358398	-0.3447650372982025
1607706173887	-0.5363011956214905	-9.481039047241213	-0.1149216815829277
1607706173907	-0.3447650372982025	-9.557653427124023	0.07661445438861847
1607706173927	-0.5363011956214905	-9.136273384094238	-0.4213795065879822
1607706173947	-0.5363011956214905	-9.289502143859863	-0.3447650372982025
1607706173967	-0.3447650372982025	-9.366117477416992	0.26815059781074524
1607706173987	-0.4979939460754394	-9.21288776397705	0.0
1607706174006	-1.072602391242981	-8.944737434387207	-0.689530074596405
1607706174027	-1.0342950820922852	-8.829815864562988	-0.07661445438861847
1607706174047	-0.9959878921508788	-8.983044624328613	0.038307227194309235
1607706174067	-0.8427590131759644	-9.404424667358398	-0.2298433631658554
1607706174087	-0.5746083855628967	-9.366117477416992	-0.26815059781074524
1607706174106	-0.7661445140838623	-8.983044624328613	-0.4213795065879822
1607706174127	-0.6512228846549988	-8.71489429473877	-0.7278373241424559
1607706174147	-0.4596867263317108	-9.327810287475586	-0.7661445140838623
1607706174167	0.07661445438861847	-9.59596061706543	0.0
1607706174187	0.3447650372982025	-9.59596061706543	-0.2298433631658554
1607706174207	0.26815059781074524	-9.519346237182617	-0.2298433631658554
1607706174227	0.26815059781074524	-9.864110946655273	-0.15322890877723694
1607706174247	-0.07661445438861847	-10.285490036010742	-0.7278373241424559
1607706174267	-1.2641384601593018	-10.438719749450684	-1.6089035272598269
1607706174287	-2.183511972427368	-10.247182846069336	-1.072602391242981
1607706174307	-2.2218191623687744	-11.013327598571776	-0.8044517636299133
1607706174327	-1.8770540952682493	-10.975020408630373	-1.1875240802764893
1607706174347	-0.8427590131759644	-11.013327598571776	-0.9576807022094728
1607706174367	0.26815059781074524	-10.860098838806152	-0.7661445140838623
1607706174387	0.8810662031173706	-10.630255699157717	-0.4596867263317108
1607706174407	0.8427590131759644	-10.553641319274902	-0.26815059781074524
1607706174427	-0.07661445438861847	-10.438719749450684	-0.3064578175544739
1607706174448	-0.6129156351089478	-9.825803756713867	0.038307227194309235
1607706174466	-0.8427590131759644	-9.749189376831056	0.4979939460754394
1607706174487	-1.2641384601593018	-9.825803756713867	0.4596867263317108
1607706174507	-2.106897592544556	-10.017339706420898	1.0342950820922852
1607706174526	-2.75812029838562	-9.90241813659668	1.3407529592514038
1607706174547	-4.32871675491333	-9.366117477416992	1.2258312702178955
1607706174567	-4.596867084503174	-8.829815864562988	0.9959878921508788
1607706174587	-3.2178070545196533	-9.059659004211426	0.4979939460754394
1607706174607	-1.5322890281677246	-9.481039047241213	0.1915361285209656
1607706174626	-0.1915361285209656	-10.017339706420898	0.26815059781074524
1607706174647	0.7278373241424559	-10.362105369567873	0.7278373241424559
1607706174667	1.072602391242981	-9.825803756713867	0.9959878921508788
1607706174687	0.8427590131759644	-8.753201484680176	1.1492167711257937
1607706174706	0.5746083855628967	-8.791508674621582	0.8044517636299133
1607706174726	0.1915361285209656	-8.868123054504395	0.6129156351089478
1607706174747	-0.4979939460754394	-8.523358345031737	0.4213795065879822
1607706174767	-1.0342950820922852	-7.910442352294923	0.6129156351089478
1607706174787	-1.1875240802764893	-7.8721351623535165	1.4939818382263184
1607706174806	-1.1492167711257937	-7.9870567321777335	1.953668594360352
1607706174826	-0.8427590131759644	-7.910442352294923	2.106897592544556
1607706174847	-1.0342950820922852	-8.331821441650389	2.3367409706115723
1607706174867	-1.3407529592514038	-8.676587104797362	2.2601263523101807
1607706174887	-1.417367458343506	-9.251194953918457	2.451662540435791
1607706174906	-1.6089035272598269	-9.59596061706543	2.9113492965698238
1607706174926	-1.417367458343506	-9.557653427124023	3.44765043258667
1607706174947	-1.3407529592514038	-9.519346237182617	3.83072280883789
1607706174967	-1.3024457693099976	-9.366117477416992	3.7541081905364986
1607706174987	-1.3407529592514038	-9.404424667358398	3.7158010005950928
1607706175007	-1.417367458343506	-9.136273384094238	3.7158010005950928
1607706175027	-1.4556746482849119	-8.523358345031737	3.7541081905364986
1607706175047	-1.1492167711257937	-8.216899871826174	3.7541081905364986
1607706175068	-0.7278373241424559	-7.910442352294923	4.060565948486328
1607706175087	-0.6129156351089478	-7.450755596160889	4.32871675491333
1607706175107	-0.5746083855628967	-7.259219646453857	4.4053311347961435
1607706175127	-0.5363011956214905	-6.837840080261231	4.63517427444458
1607706175147	-0.5746083855628967	-6.301538944244385	4.63517427444458
1607706175167	-0.689530074596405	-5.880159378051758	4.5585598945617685
1607706175187	-0.8044517636299133	-5.765237808227539	4.63517427444458
1607706175207	-1.1492167711257937	-5.612008571624756	4.481945514678955
1607706175227	-1.37906014919281	-5.420472621917725	4.6734819412231445
1607706175247	-1.1109095811843872	-5.57370138168335	4.941632270812988
1607706175267	-0.7278373241424559	-5.765237808227539	4.9799394607543945
1607706175287	-0.4596867263317108	-6.033388137817383	5.171475887298584
1607706175307	-0.4979939460754394	-5.8418521881103525	5.20978307723999
1607706175327	-0.689530074596405	-5.535394191741943	5.171475887298584
1607706175347	-0.7278373241424559	-5.305551052093506	4.9799394607543945
1607706175367	-1.1109095811843872	-5.765237808227539	5.631162166595459
1607706175387	-2.145204782485962	-8.331821441650389	8.848969459533691
1607706175407	-4.022258758544922	-13.541604995727539	11.30063247680664
1607706175427	-3.1411926746368413	-13.962984085083008	7.929595947265625
1607706175447	1.4556746482849119	-9.136273384094238	6.703764915466309
1607706175467	2.719813108444214	-6.416460514068604	5.477933406829834
1607706175487	0.8044517636299133	-5.8418521881103525	2.6431987285614014
1607706175507	0.26815059781074524	-5.918466567993164	1.915361404418945
1607706175527	-0.1149216815829277	-8.063671112060549	3.44765043258667
1607706175547	-0.4213795065879822	-10.362105369567873	4.1371803283691415
1607706175567	-1.1109095811843872	-11.626243591308596	3.44765043258667
1607706175587	-2.2601263523101807	-11.434707641601562	3.2178070545196533
1607706175607	-2.7964274883270264	-10.285490036010742	3.1028854846954346
1607706175626	-2.3750481605529785	-9.136273384094238	2.9113492965698238
1607706175646	-1.5705963373184204	-8.140285491943361	2.183511972427368
1607706175666	-0.8810662031173706	-7.7189064025878915	2.2218191623687744
1607706175687	-0.8427590131759644	-8.523358345031737	1.8004397153854368
1607706175707	-1.072602391242981	-9.251194953918457	1.3407529592514038
1607706175727	-1.6472107172012331	-9.59596061706543	0.9576807022094728
1607706175747	-2.2218191623687744	-9.366117477416992	1.0342950820922852
1607706175767	-1.8387469053268437	-8.829815864562988	0.7278373241424559
1607706175787	-1.9919757843017576	-8.599972724914549	0.9576807022094728
1607706175807	-2.4133553504943848	-8.599972724914549	1.37906014919281
1607706175827	-2.6431987285614014	-8.829815864562988	1.4556746482849119
1607706175847	-2.604891538619995	-9.136273384094238	1.2258312702178955
1607706175867	-2.298433542251587	-8.71489429473877	0.8810662031173706
1607706175887	-1.8770540952682493	-8.485051155090332	0.7278373241424559
1607706175907	-1.6855180263519287	-8.446743965148926	0.5363011956214905
1607706175927	-1.5705963373184204	-8.255207061767576	0.8427590131759644
1607706175947	-2.106897592544556	-8.370129585266112	0.5363011956214905
1607706175967	-2.2218191623687744	-8.829815864562988	0.5746083855628967
1607706175987	-2.030282974243164	-9.21288776397705	0.8810662031173706
1607706176007	-1.915361404418945	-9.519346237182617	1.3407529592514038
1607706176027	-2.0685901641845703	-9.519346237182617	1.37906014919281
1607706176047	-2.2601263523101807	-9.442731857299805	0.4979939460754394
1607706176066	-1.9919757843017576	-9.59596061706543	0.2298433631658554
1607706176086	-1.3024457693099976	-10.553641319274902	1.8004397153854368
1607706176107	-0.7278373241424559	-11.281478881835938	1.37906014919281
1607706176127	-0.8427590131759644	-10.78348445892334	-0.8427590131759644
1607706176147	-0.8810662031173706	-10.66856288909912	-1.5322890281677246
1607706176167	-0.4979939460754394	-11.08994197845459	-1.37906014919281
1607706176186	-0.2298433631658554	-12.009315490722654	-0.6129156351089478
1607706176206	0.689530074596405	-12.737153053283693	0.9193734526634216
1607706176227	0.8810662031173706	-12.469002723693848	1.37906014919281
1607706176247	0.26815059781074524	-11.702857971191404	0.6512228846549988
1607706176267	-0.2298433631658554	-10.89840602874756	0.4979939460754394
1607706176287	-0.3064578175544739	-10.017339706420898	1.1492167711257937
1607706176306	-0.3830722570419312	-9.672574996948242	1.723825216293335
1607706176327	-0.2298433631658554	-10.132261276245117	2.3367409706115723
1607706176347	-0.4979939460754394	-10.553641319274902	2.834734916687012
1607706176367	-1.6089035272598269	-10.093954086303713	2.0685901641845703
1607706176387	-2.2218191623687744	-9.979032516479492	0.4213795065879822
1607706176407	-0.4979939460754394	-10.132261276245117	0.26815059781074524
1607706176427	1.072602391242981	-9.787496566772461	1.2641384601593018
1607706176447	1.1875240802764893	-8.983044624328613	1.1109095811843872
1607706176467	0.8810662031173706	-8.523358345031737	0.9576807022094728
1607706176487	-0.2298433631658554	-7.910442352294923	1.5322890281677246
1607706176507	-0.8810662031173706	-8.140285491943361	2.681505918502808
1607706176527	-1.1875240802764893	-8.446743965148926	3.1411926746368413
1607706176547	-0.6512228846549988	-8.255207061767576	2.9879636764526367
1607706176567	-0.2298433631658554	-7.910442352294923	2.5665841102600098
1607706176587	-0.15322890877723694	-7.603984832763673	2.451662540435791
1607706176607	-0.07661445438861847	-7.297526836395264	2.873042106628418
1607706176626	-0.1149216815829277	-7.182605266571045	3.7158010005950928
1607706176646	-0.4596867263317108	-7.220912456512451	4.290409564971924
1607706176666	-0.6512228846549988	-6.799532890319824	4.481945514678955
1607706176686	-0.689530074596405	-5.918466567993164	4.788403511047363
1607706176706	-0.7661445140838623	-5.535394191741943	4.63517427444458
1607706176726	-1.2258312702178955	-5.420472621917725	4.63517427444458
1607706176746	-1.417367458343506	-5.420472621917725	4.481945514678955
1607706176767	-1.6472107172012331	-5.152322292327881	4.520252704620361
1607706176786	-1.5322890281677246	-4.960785865783691	4.367023944854736
1607706176806	-0.9576807022094728	-4.462791919708252	4.6734819412231445
1607706176826	-0.8044517636299133	-4.003105163574219	5.20978307723999
1607706176847	-0.8427590131759644	-3.7349545955657963	5.477933406829834
1607706176867	-0.9576807022094728	-3.543418407440185	4.903325080871582
1607706176887	-1.072602391242981	-3.6200330257415767	4.63517427444458
1607706176907	-1.072602391242981	-6.378153324127197	9.806650161743164
1607706176927	-2.030282974243164	-15.380352020263672	11.645397186279295
1607706176947	-3.409343242645264	-19.17276763916016	9.193734169006348
1607706176967	-1.2641384601593018	-11.77947235107422	7.929595947265625
1607706176987	-0.038307227194309235	-5.497087001800537	3.562572240829468
1607706177006	0.5746083855628967	-3.6966474056243896	2.2218191623687744
1607706177027	1.072602391242981	-4.156333923339844	2.834734916687012
1607706177047	0.7278373241424559	-7.029376029968263	3.562572240829468
1607706177067	-0.1915361285209656	-10.285490036010742	3.907337188720703
1607706177087	-2.5282769203186035	-11.77947235107422	3.179499864578247
1607706177107	-3.332728862762451	-11.856086730957033	2.873042106628418
1607706177126	-3.63918662071228	-10.860098838806152	2.6431987285614014
1607706177147	-2.5282769203186035	-9.21288776397705	2.451662540435791
1607706177167	-1.3407529592514038	-7.8338279724121085	2.3750481605529785
1607706177187	-1.0342950820922852	-8.523358345031737	1.953668594360352
1607706177206	-1.4556746482849119	-9.519346237182617	1.37906014919281
1607706177226	-2.030282974243164	-9.634267807006836	1.1875240802764893
1607706177247	-1.8770540952682493	-9.136273384094238	1.2258312702178955
1607706177267	-0.9959878921508788	-8.485051155090332	1.1109095811843872
1607706177287	-0.3064578175544739	-8.293514251708983	1.072602391242981
1607706177306	0.038307227194309235	-8.370129585266112	0.7278373241424559
1607706177327	-0.15322890877723694	-8.523358345031737	0.9959878921508788
1607706177347	-0.7278373241424559	-8.676587104797362	1.0342950820922852
1607706177367	-1.1875240802764893	-8.791508674621582	1.1875240802764893
1607706177387	-1.4556746482849119	-9.02135181427002	1.3024457693099976
1607706177407	-1.8387469053268437	-8.829815864562988	0.6129156351089478
1607706177427	-2.106897592544556	-8.638279914855957	0.038307227194309235
1607706177447	-2.2218191623687744	-8.71489429473877	0.1915361285209656
1607706177467	-2.3367409706115723	-9.097966194152832	0.1149216815829277
1607706177487	-1.4939818382263184	-9.481039047241213	0.0
1607706177507	-0.689530074596405	-9.59596061706543	1.1492167711257937
1607706177527	-0.3447650372982025	-9.327810287475586	0.3830722570419312
1607706177547	-0.7278373241424559	-8.9064302444458	-0.8427590131759644
1607706177567	-0.4596867263317108	-9.366117477416992	-0.3064578175544739
1607706177587	0.0	-9.787496566772461	1.6472107172012331
1607706177607	-0.2298433631658554	-9.672574996948242	0.8427590131759644
1607706177627	-1.072602391242981	-8.983044624328613	-0.8044517636299133
1607706177647	-1.723825216293335	-9.097966194152832	-0.8044517636299133
1607706177667	-1.8387469053268437	-9.519346237182617	-0.6129156351089478
1607706177687	-1.2258312702178955	-9.557653427124023	-0.26815059781074524
1607706177706	-1.0342950820922852	-9.672574996948242	-0.4979939460754394
1607706177727	-0.5363011956214905	-9.404424667358398	-0.8044517636299133
1607706177747	-0.3447650372982025	-9.136273384094238	-0.7278373241424559
1607706177767	-0.1915361285209656	-9.289502143859863	-0.7661445140838623
1607706177786	-0.2298433631658554	-9.59596061706543	-1.0342950820922852
1607706177806	-0.6129156351089478	-9.366117477416992	-0.7661445140838623
1607706177826	-0.689530074596405	-9.634267807006836	-1.1492167711257937
1607706177846	-0.7278373241424559	-10.093954086303713	-1.3407529592514038
1607706177867	-1.072602391242981	-10.66856288909912	-0.8427590131759644
1607706177887	-1.37906014919281	-11.013327598571776	0.0
1607706177907	-1.7621324062347412	-11.281478881835938	0.07661445438861847
1607706177928	-1.3024457693099976	-11.856086730957033	-0.26815059781074524
1607706177947	-0.5363011956214905	-12.392388343811035	-0.1149216815829277
1607706177967	0.07661445438861847	-12.583924293518065	0.15322890877723694
1607706177987	0.5746083855628967	-12.009315490722654	0.8427590131759644
1607706178007	0.3447650372982025	-11.08994197845459	1.1109095811843872
1607706178027	-0.07661445438861847	-10.20887565612793	1.1109095811843872
1607706178047	-0.4596867263317108	-9.864110946655273	1.0342950820922852
1607706178067	-1.1109095811843872	-10.055646896362305	0.9959878921508788
1607706178087	-1.417367458343506	-10.132261276245117	1.1875240802764893
1607706178106	-1.8770540952682493	-10.438719749450684	1.5705963373184204
1607706178127	-2.2601263523101807	-9.979032516479492	0.3064578175544739
1607706178147	-1.723825216293335	-9.289502143859863	-0.15322890877723694
1607706178167	-0.4979939460754394	-8.599972724914549	0.3830722570419312
1607706178187	-0.1149216815829277	-8.293514251708983	1.1109095811843872
1607706178207	-0.26815059781074524	-7.948749542236327	1.6472107172012331
1607706178227	-0.26815059781074524	-7.8721351623535165	1.953668594360352
1607706178247	-0.3830722570419312	-7.8721351623535165	2.3367409706115723
1607706178267	-0.8427590131759644	-7.948749542236327	2.7964274883270264
