0	1	2	3
1607706173670	9.024948120117188	-8.944961547851562	0.0671844482421875
1607706173681	9.173385620117188	-8.4876708984375	-0.2799835205078125
1607706173690	9.465484619140623	-7.975311279296875	-0.63671875
1607706173702	9.683349609375	-7.520401000976562	-0.9359893798828124
1607706173714	9.84136962890625	-7.0224151611328125	-1.2256927490234375
1607706173722	10.035293579101562	-6.613006591796875	-1.58721923828125
1607706173732	10.128677368164062	-6.3520355224609375	-1.8386077880859373
1607706173741	10.090362548828123	-6.06951904296875	-2.0732421875
1607706173751	10.054458618164062	-5.7870025634765625	-2.291107177734375
1607706173762	9.896438598632812	-5.461395263671875	-2.408432006835937
1607706173772	9.81982421875	-5.08551025390625	-2.60235595703125
1607706173782	9.709686279296877	-4.8460845947265625	-2.85614013671875
1607706173792	9.527725219726562	-4.714401245117188	-2.9710693359375
1607706173802	9.32421875	-4.597091674804688	-3.0859832763671875
1607706173812	9.115921020507812	-4.4773712158203125	-3.157806396484375
1607706173822	8.881301879882812	-4.417526245117188	-3.188934326171875
1607706173833	8.701736450195312	-4.369644165039063	-3.210479736328125
1607706173843	8.55328369140625	-4.331329345703125	-3.2607574462890625
1607706173853	8.397659301757812	-4.3456878662109375	-3.2392120361328125
1607706173862	8.218093872070312	-4.3385162353515625	-3.220062255859375
1607706173874	8.079238891601562	-4.281051635742188	-3.093170166015625
1607706173883	8.048110961914062	-4.3504791259765625	-2.93035888671875
1607706173895	8.112762451171875	-4.47259521484375	-2.84417724609375
1607706173903	8.282745361328125	-4.683273315429688	-2.712493896484375
1607706173913	8.522171020507812	-5.1884613037109375	-2.6095428466796875
1607706173924	8.778350830078125	-5.9019317626953125	-2.566436767578125
1607706173934	8.866928100585938	-6.775802612304688	-2.4012451171875
1607706173946	8.9842529296875	-7.6664581298828125	-2.2552032470703125
1607706173956	9.431961059570312	-8.449356079101562	-2.152252197265625
1607706173964	10.1358642578125	-9.23944091796875	-2.030136108398437
