0	1	2	3	4
151	1606098001897	-0.4979939460754394	-8.944737434387207	2.7964274883270264
152	1606098001917	-0.6512228846549988	-9.02135181427002	2.7964274883270264
153	1606098001937	-0.4979939460754394	-9.059659004211426	2.8347349166870117
154	1606098001957	-0.4979939460754394	-9.136273384094238	2.719813108444214
155	1606098001977	-0.3447650372982025	-9.21288776397705	2.6431987285614014
156	1606098001997	-0.3830722570419312	-9.21288776397705	2.75812029838562
157	1606098002018	-0.26815059781074524	-9.136273384094238	2.8347349166870117
158	1606098002037	-0.1915361285209656	-9.097966194152832	2.8347349166870117
159	1606098002057	-0.26815059781074524	-8.9064302444458	2.75812029838562
160	1606098002077	-0.1915361285209656	-8.9064302444458	2.6431987285614014
161	1606098002097	-0.2298433631658554	-9.02135181427002	2.719813108444214
162	1606098002117	-0.1915361285209656	-8.944737434387207	2.8347349166870117
163	1606098002137	-0.3064578175544739	-9.059659004211426	2.9879636764526367
164	1606098002157	-0.2298433631658554	-9.097966194152832	2.9879636764526367
165	1606098002177	-0.3064578175544739	-9.059659004211426	2.9879636764526367
166	1606098002197	-0.26815059781074524	-9.097966194152832	2.719813108444214
167	1606098002217	-0.3064578175544739	-9.059659004211426	2.9496564865112305
168	1606098002237	-0.3830722570419312	-9.02135181427002	2.9879636764526367
169	1606098002257	-0.4596867263317108	-8.983044624328613	2.9496564865112305
170	1606098002277	-0.4213795065879822	-8.983044624328613	2.911349296569824
171	1606098002297	-0.5363011956214905	-8.9064302444458	2.9496564865112305
172	1606098002317	-0.5746083855628967	-8.791508674621582	2.9496564865112305
173	1606098002337	-0.5363011956214905	-8.791508674621582	2.9496564865112305
174	1606098002357	-0.4596867263317108	-8.944737434387207	2.9879636764526367
175	1606098002377	-0.26815059781074524	-8.983044624328613	2.9879636764526367
176	1606098002397	-0.2298433631658554	-9.02135181427002	2.873042106628418
177	1606098002417	-0.26815059781074524	-9.059659004211426	2.911349296569824
178	1606098002437	-0.4213795065879822	-9.097966194152832	2.911349296569824
179	1606098002457	-0.26815059781074524	-9.097966194152832	2.9496564865112305
180	1606098002477	-0.1915361285209656	-8.944737434387207	2.9879636764526367
181	1606098002497	-0.26815059781074524	-8.983044624328613	2.873042106628418
182	1606098002517	-0.4213795065879822	-8.9064302444458	2.873042106628418
183	1606098002537	-0.3830722570419312	-8.791508674621582	2.7964274883270264
184	1606098002557	-0.3447650372982025	-8.868123054504395	2.8347349166870117
185	1606098002577	-0.3447650372982025	-9.02135181427002	2.8347349166870117
186	1606098002597	-0.2298433631658554	-9.097966194152832	2.911349296569824
187	1606098002617	-0.1149216815829277	-9.02135181427002	2.873042106628418
188	1606098002637	-0.07661445438861847	-9.097966194152832	2.7964274883270264
189	1606098002657	-0.07661445438861847	-9.059659004211426	2.8347349166870117
190	1606098002677	0.0	-9.02135181427002	2.873042106628418
191	1606098002697	0.038307227194309235	-9.02135181427002	2.911349296569824
192	1606098002717	0.0	-8.944737434387207	2.9496564865112305
193	1606098002737	0.0	-8.944737434387207	2.873042106628418
194	1606098002757	0.0	-9.02135181427002	2.7964274883270264
195	1606098002777	-0.15322890877723694	-9.02135181427002	2.873042106628418
196	1606098002797	-0.26815059781074524	-9.097966194152832	2.911349296569824
197	1606098002817	-0.1915361285209656	-8.983044624328613	2.8347349166870117
198	1606098002837	-0.15322890877723694	-9.097966194152832	2.873042106628418
199	1606098002857	-0.1149216815829277	-9.136273384094238	2.9496564865112305
200	1606098002878	-0.038307227194309235	-9.097966194152832	2.873042106628418
201	1606098002897	0.038307227194309235	-9.097966194152832	2.8347349166870117
202	1606098002917	-0.07661445438861847	-8.868123054504395	2.7964274883270264
203	1606098002937	-0.038307227194309235	-8.868123054504395	2.7964274883270264
204	1606098002957	-0.07661445438861847	-8.983044624328613	2.9879636764526367
205	1606098002977	0.0	-9.136273384094238	2.873042106628418
206	1606098002997	-0.1149216815829277	-8.983044624328613	2.911349296569824
207	1606098003023	-0.1915361285209656	-9.059659004211426	2.873042106628418
208	1606098003037	-0.2298433631658554	-8.983044624328613	2.6431987285614014
209	1606098003057	-0.1149216815829277	-9.059659004211426	2.75812029838562
210	1606098003077	-0.1915361285209656	-9.059659004211426	2.5665841102600098
211	1606098003097	-0.3064578175544739	-9.02135181427002	2.9496564865112305
212	1606098003117	-0.26815059781074524	-9.136273384094238	2.7964274883270264
213	1606098003137	-0.1915361285209656	-9.059659004211426	2.9879636764526367
214	1606098003157	-0.1149216815829277	-9.02135181427002	2.7964274883270264
215	1606098003178	-0.1915361285209656	-9.174580574035645	2.7964274883270264
216	1606098003197	-0.1149216815829277	-9.21288776397705	2.7964274883270264
217	1606098003217	-0.1915361285209656	-9.059659004211426	2.7964274883270264
218	1606098003238	-0.1149216815829277	-9.059659004211426	2.7964274883270264
219	1606098003257	-0.26815059781074524	-8.983044624328613	2.681505918502808
