	0	1	2	3
0	1606097998877	-0.8044517636299133	-8.638279914855957	3.332728862762451
1	1606097998897	-0.8427590131759644	-8.753201484680176	3.5242648124694824
2	1606097998917	-0.8810662031173706	-8.753201484680176	3.562572240829468
3	1606097998937	-0.9576807022094728	-8.71489429473877	3.562572240829468
4	1606097998957	-0.9193734526634216	-8.868123054504395	3.6774938106536874
5	1606097998977	-0.8044517636299133	-8.71489429473877	3.7158010005950928
6	1606097998997	-0.8810662031173706	-8.753201484680176	3.6008794307708736
7	1606097999017	-0.9576807022094728	-8.753201484680176	3.5242648124694824
8	1606097999037	-0.9576807022094728	-8.638279914855957	3.44765043258667
9	1606097999057	-0.8810662031173706	-8.676587104797362	3.332728862762451
10	1606097999077	-0.8810662031173706	-8.676587104797362	3.3710360527038574
11	1606097999097	-0.8810662031173706	-8.71489429473877	3.44765043258667
12	1606097999117	-0.9193734526634216	-8.71489429473877	3.6008794307708736
13	1606097999137	-0.8427590131759644	-8.599972724914549	3.6008794307708736
14	1606097999157	-0.8427590131759644	-8.561665534973145	3.6008794307708736
15	1606097999177	-0.8044517636299133	-8.638279914855957	3.485957622528076
16	1606097999197	-0.8810662031173706	-8.71489429473877	3.409343242645264
17	1606097999217	-0.8427590131759644	-8.523358345031737	3.409343242645264
18	1606097999237	-0.7661445140838623	-8.523358345031737	3.2178070545196533
19	1606097999257	-0.8427590131759644	-8.676587104797362	3.332728862762451
20	1606097999277	-0.8427590131759644	-8.676587104797362	3.2944214344024663
21	1606097999297	-0.8044517636299133	-8.676587104797362	3.3710360527038574
22	1606097999317	-0.7661445140838623	-8.829815864562988	3.5242648124694824
23	1606097999337	-0.8427590131759644	-9.02135181427002	3.562572240829468
24	1606097999357	-0.9193734526634216	-9.097966194152832	3.485957622528076
25	1606097999377	-0.9193734526634216	-8.868123054504395	3.25611424446106
26	1606097999397	-0.9576807022094728	-8.71489429473877	3.332728862762451
27	1606097999417	-0.9193734526634216	-8.829815864562988	3.44765043258667
28	1606097999437	-0.8810662031173706	-8.638279914855957	3.3710360527038574
29	1606097999457	-0.8810662031173706	-8.791508674621582	3.2944214344024663
30	1606097999477	-0.8810662031173706	-8.753201484680176	3.25611424446106
31	1606097999497	-0.8044517636299133	-8.753201484680176	3.2178070545196533
32	1606097999517	-0.8427590131759644	-8.71489429473877	3.25611424446106
33	1606097999537	-0.8810662031173706	-8.676587104797362	3.2178070545196533
34	1606097999558	-0.8427590131759644	-8.71489429473877	3.2178070545196533
35	1606097999577	-0.8427590131759644	-8.71489429473877	3.179499864578247
36	1606097999597	-0.7661445140838623	-8.868123054504395	3.179499864578247
37	1606097999617	-0.8810662031173706	-8.9064302444458	3.1411926746368413
38	1606097999638	-0.8427590131759644	-8.753201484680176	3.2944214344024663
39	1606097999657	-0.8427590131759644	-8.944737434387207	3.0645780563354488
40	1606097999677	-0.8044517636299133	-9.097966194152832	3.1411926746368413
41	1606097999697	-0.8810662031173706	-8.983044624328613	3.2178070545196533
42	1606097999717	-0.9959878921508788	-8.9064302444458	3.0645780563354488
43	1606097999737	-0.9193734526634216	-8.868123054504395	3.1411926746368413
44	1606097999757	-0.8427590131759644	-8.983044624328613	3.179499864578247
45	1606097999777	-0.8810662031173706	-9.097966194152832	3.2944214344024663
46	1606097999797	-0.9959878921508788	-8.638279914855957	3.2944214344024663
47	1606097999817	-0.9193734526634216	-8.944737434387207	2.7964274883270264
48	1606097999837	-0.9959878921508788	-9.174580574035645	2.834734916687012
49	1606097999857	-0.8044517636299133	-9.02135181427002	2.9496564865112305
50	1606097999877	-0.7661445140838623	-9.059659004211426	3.1028854846954346
51	1606097999897	-0.7278373241424559	-9.251194953918457	3.026270866394043
52	1606097999917	-0.8044517636299133	-9.21288776397705	2.9496564865112305
53	1606097999937	-0.9576807022094728	-9.097966194152832	2.7964274883270264
54	1606097999957	-0.9576807022094728	-8.829815864562988	2.7964274883270264
