	0	1	2	3
0	1606097460886	-0.019154198467731483	3.9194278717041016	9.37119197845459
1	1606097460896	-0.019154198467731483	3.9194278717041016	9.37119197845459
2	1606097460917	0.5842030644416809	4.506025314331055	8.035185813903809
3	1606097460936	0.4573064744472504	4.599401950836182	8.037580490112305
4	1606097460956	0.7494080066680908	4.431802749633789	8.56192684173584
5	1606097460976	0.7302538156509399	4.268991947174071	8.899519920349121
6	1606097460997	0.6057515144348145	4.33124303817749	9.04078197479248
7	1606097461017	0.5937801599502563	4.237866401672363	9.076695442199707
8	1606097461036	0.7254652380943298	4.067873001098634	8.798959732055664
9	1606097461057	0.7685621976852417	3.8691480159759517	8.315316200256348
10	1606097461076	1.1085492372512815	4.1037869453430185	8.236305236816406
11	1606097461097	1.2522057294845579	4.302511692047118	8.260248184204103
12	1606097461116	1.1109435558319092	4.489265441894531	8.267431259155272
13	1606097461136	1.039115309715271	4.33124303817749	7.94180965423584
14	1606097461159	1.3144568204879759	3.972101926803589	7.707170486450195
15	1606097461177	1.4676904678344729	4.065478801727295	6.919454097747803
16	1606097461197	1.4700847864151	5.056708335876465	6.6824212074279785
17	1606097461219	1.6065584421157837	6.019207000732423	8.18123722076416
18	1606097461236	1.5059988498687744	4.728692531585693	8.095043182373049
19	1606097461259	1.3910737037658691	3.8116855621337886	6.517216205596924
20	1606097461276	0.9696813225746156	4.539545059204102	4.810098171234131
21	1606097461302	0.6296942830085754	4.680807113647461	3.316070556640625
22	1606097461317	2.482862949371338	4.764606952667236	2.736656188964844
23	1606097461339	3.7637999057769775	4.2594146728515625	3.5052182674407963
24	1606097461357	3.976890563964844	3.6991546154022217	5.9976582527160645
25	1606097461379	3.9505534172058105	3.16044282913208	6.809317588806152
26	1606097461399	3.976890563964844	3.2729737758636475	6.730306625366211
27	1606097461416	4.496448040008545	3.1652312278747563	3.9481592178344727
28	1606097461436	4.6401047706604	2.336812257766724	3.1532599925994877
29	1606097461457	4.1708269119262695	1.1684061288833618	4.1708269119262695
