	0	1	2	3
0	1606099979677	-0.6296942830085754	5.0016398429870605	8.430241584777832
1	1606099979695	-0.6296942830085754	5.0016398429870605	8.430241584777832
2	1606099979715	-0.6296942830085754	5.0016398429870605	8.430241584777832
3	1606099979736	-0.6871568560600281	4.963331699371338	8.411087036132812
4	1606099979757	-0.7805336117744446	4.944177627563477	8.341653823852539
5	1606099979776	-0.8116591572761536	4.956148624420166	8.463761329650879
6	1606099979795	-0.797293484210968	4.925023078918457	8.614601135253906
7	1606099979815	-0.7182824611663818	4.922628879547119	8.645726203918457
8	1606099979836	-0.6799740195274353	4.936994552612305	8.528407096862793
9	1606099979856	-0.6320885419845581	4.9154462814331055	8.44221305847168
10	1606099979876	-0.6368771195411682	4.90108060836792	8.312922477722168
11	1606099979895	-0.6775797605514526	4.8795318603515625	8.30095100402832
12	1606099979916	-0.6847625970840454	4.798126697540283	8.365595817565918
13	1606099979936	-0.6488484740257263	4.788549423217773	8.506858825683594
14	1606099979956	-0.6967339515686035	4.762212753295898	8.593051910400389
15	1606099979978	-0.7110996246337891	4.8172807693481445	8.47333812713623
16	1606099979996	-0.7158881425857544	4.838829517364502	8.382355690002441
17	1606099980016	-0.73504239320755	4.8220696449279785	8.317710876464844
18	1606099980035	-0.7206767201423645	4.7909440994262695	8.327287673950195
19	1606099980055	-0.7589851021766663	4.719115734100342	8.569109916687013
20	1606099980075	-0.797293484210968	4.795732498168945	8.660092353820799
21	1606099980096	-0.8092648983001709	4.778972625732422	8.576292037963867
22	1606099980115	-0.7158881425857544	4.798126697540283	8.399115562438965
23	1606099980136	-0.7158881425857544	4.8172807693481445	8.447001457214355
24	1606099980155	-0.7039167881011963	4.829252243041992	8.597841262817383
25	1606099980176	-0.7541965842247009	4.800520896911621	8.554743766784668
26	1606099980195	-0.7158881425857544	4.786155223846436	8.42066478729248
27	1606099980216	-0.766167938709259	4.733481407165527	8.439818382263184
28	1606099980237	-0.7805336117744446	4.680807113647461	8.636149406433105
29	1606099980257	-0.6823683381080627	4.668835639953613	8.763046264648438
30	1606099980277	-0.6632141470909119	4.656864643096924	8.75346851348877
31	1606099980295	-0.7446194887161255	4.635315895080566	8.616994857788086
32	1606099980315	-0.8116591572761536	4.6999616622924805	8.439818382263184
33	1606099980336	-0.8619389533996582	4.687990188598633	8.478127479553223
34	1606099980356	-0.8284190893173218	4.690384387969972	8.619389533996582
35	1606099980377	-0.8236305117607117	4.659258842468262	8.609811782836914
36	1606099980396	-0.8188419938087463	4.625739097595215	8.624177932739258
37	1606099980417	-0.8140534162521362	4.623344421386719	8.619389533996582
38	1606099980435	-0.7422251701354979	4.635315895080566	8.63136100769043
39	1606099980458	-0.7039167881011963	4.6616530418396	8.640937805175781
40	1606099980475	-0.6440598964691162	4.704750061035156	8.643332481384277
41	1606099980497	-0.6608198285102844	4.752635478973389	8.626572608947754
42	1606099980516	-0.6895511150360107	4.738269805908203	8.593051910400389
43	1606099980538	-0.6703969240188599	4.668835639953613	8.588263511657715
44	1606099980558	-0.6344828009605408	4.654470443725586	8.664880752563478
45	1606099980577	-0.67518550157547	4.6305274963378915	8.707977294921875
46	1606099980597	-0.6249057054519653	4.620950222015381	8.679245948791504
47	1606099980631	-0.6201171875	4.60179615020752	8.566715240478517
48	1606099980636	-0.6656084060668945	4.6305274963378915	8.490097999572754
49	1606099980655	-0.7230709791183472	4.687990188598633	8.451789855957031
50	1606099980676	-0.7015225291252136	4.716721534729004	8.487704277038574
51	1606099980695	-0.6368771195411682	4.680807113647461	8.509252548217772
52	1606099980715	-0.6057515144348145	4.690384387969972	8.571503639221191
53	1606099980735	-0.6632141470909119	4.687990188598633	8.597841262817383
54	1606099980755	-0.6488484740257263	4.683201313018799	8.506858825683594
55	1606099980775	-0.6225114464759827	4.666441440582275	8.521224021911621
56	1606099980796	-0.5937801599502563	4.668835639953613	8.734314918518066
57	1606099980815	-0.651242733001709	4.654470443725586	8.839662551879883
58	1606099980836	-0.6153286099433899	4.668835639953613	8.698400497436522
59	1606099980856	-0.5578660368919373	4.654470443725586	8.535589218139647
60	1606099980875	-0.6057515144348145	4.6616530418396	8.449396133422853
61	1606099980896	-0.6344828009605408	4.6712303161621085	8.51164722442627
62	1606099980916	-0.6392713785171509	4.6401047706604	8.578686714172362
63	1606099980936	-0.6488484740257263	4.6999616622924805	8.549955368041992
64	1606099980955	-0.6703969240188599	4.709538459777832	8.499675750732424
65	1606099980976	-0.6967339515686035	4.728692531585693	8.56432056427002
66	1606099980996	-0.6775797605514526	4.716721534729004	8.597841262817383
67	1606099981017	-0.5578660368919373	4.692778587341309	8.56432056427002
68	1606099981036	-0.5506832003593445	4.6401047706604	8.516435623168945
69	1606099981055	-0.5387118458747864	4.597007751464844	8.640937805175781
70	1606099981075	-0.5530774593353271	4.5706706047058105	8.679245948791504
71	1606099981095	-0.5291347503662109	4.527573585510254	8.772623062133789
72	1606099981116	-0.5937801599502563	4.556304931640625	8.710371971130371
73	1606099981136	-0.6129343509674072	4.6041903495788565	8.566715240478517
74	1606099981156	-0.6799740195274353	4.6305274963378915	8.47333812713623
75	1606099981177	-0.6153286099433899	4.6640472412109375	8.54277229309082
76	1606099981196	-0.5865973234176636	4.687990188598633	8.485309600830076
77	1606099981216	-0.5482889413833618	4.695172786712647	8.413481712341309
78	1606099981235	-0.5794144868850708	4.642498970031738	8.42305850982666
79	1606099981255	-0.572231650352478	4.6640472412109375	8.643332481384277
80	1606099981276	-0.4932205975055695	4.625739097595215	8.80135440826416
81	1606099981296	-0.4525179266929626	4.594613552093506	8.808537483215332
82	1606099981315	-0.4908263385295868	4.553910732269287	8.772623062133789
83	1606099981336	-0.5458946824073792	4.597007751464844	8.645726203918457
84	1606099981355	-0.596174418926239	4.5706706047058105	8.583475112915039
85	1606099981376	-0.5171633362770081	4.637710094451903	8.545166969299316
86	1606099981396	-0.56504887342453	4.594613552093506	8.509252548217772
87	1606099981416	-0.5195576548576355	4.556304931640625	8.595446586608888
88	1606099981437	-0.5075862407684326	4.558699131011963	8.605023384094237
89	1606099981455	-0.572231650352478	4.58024787902832	8.609811782836914
90	1606099981476	-0.5171633362770081	4.599401950836182	8.660092353820799
91	1606099981495	-0.44533511996269226	4.558699131011963	8.583475112915039
92	1606099981516	-0.4549122154712677	4.539545059204102	8.516435623168945
93	1606099981537	-0.4644893109798432	4.4820823669433585	8.61220645904541
94	1606099981557	-0.4764606952667236	4.455745220184326	8.789382934570312
95	1606099981576	-0.4908263385295868	4.465322494506836	8.861210823059082
96	1606099981596	-0.5123748183250427	4.467716693878174	8.80374813079834
97	1606099981616	-0.5171633362770081	4.45095682144165	8.739103317260742
98	1606099981635	-0.4788549542427063	4.4796881675720215	8.722343444824219
99	1606099981656	-0.3543526828289032	4.491659641265869	8.724737167358397
100	1606099981676	-0.4142095446586609	4.4485626220703125	8.61220645904541
101	1606099981697	-0.6368771195411682	4.453351020812988	8.607418060302733
102	1606099981716	-0.5818088054656982	4.424619674682617	8.628966331481934
103	1606099981736	-0.4213923811912537	4.417437076568604	8.669669151306152
104	1606099981755	-0.4908263385295868	4.395888328552246	8.698400497436522
105	1606099981775	-0.5075862407684326	4.405465602874756	8.66248607635498
106	1606099981797	-0.4405465722084045	4.424619674682617	8.645726203918457
107	1606099981817	-0.4860377907752991	4.46053409576416	8.621783256530763
108	1606099981836	-0.5219519138336182	4.4796881675720215	8.578686714172362
109	1606099981858	-0.4644893109798432	4.434196949005127	8.626572608947754
110	1606099981877	-0.37111258506774897	4.4413795471191415	8.743891716003418
111	1606099981895	-0.4022381603717804	4.3887057304382315	8.75346851348877
112	1606099981916	-0.41181525588035583	4.4150428771972665	8.643332481384277
113	1606099981936	-0.39266106486320496	4.455745220184326	8.554743766784668
114	1606099981955	-0.4429408311843872	4.494053840637207	8.624177932739258
115	1606099981975	-0.5051919817924501	4.549122333526611	8.748680114746094
